COG_DAT,MAGAZZINO,UPV_COD,CO1_NEC,CO1_PEK,Year,Quarter,Month,Week,Weekday,Dayofmonth,Dayofyear
7/4/2024,BAZA,31,0,0.6,2024,3,7,27,3,4,186
7/4/2024,BAZA,103,2,0.6,2024,3,7,27,3,4,186
7/4/2024,BAZA,195,4,0.7,2024,3,7,27,3,4,186
7/4/2024,BAZA,351,2,0.6,2024,3,7,27,3,4,186
7/4/2024,BAZA,366,0,0.6,2024,3,7,27,3,4,186
7/4/2024,BAZA,423,3,0.6,2024,3,7,27,3,4,186
7/4/2024,BAZA,563,1,0.8,2024,3,7,27,3,4,186
7/4/2024,BAZA,564,1,0.8,2024,3,7,27,3,4,186
7/4/2024,BAZA,604,3,0.6,2024,3,7,27,3,4,186
7/4/2024,BAZA,708,6,0.6,2024,3,7,27,3,4,186
7/4/2024,BAZA,721,15,0.6,2024,3,7,27,3,4,186
7/4/2024,BAZA,767,1,0.6,2024,3,7,27,3,4,186
7/4/2024,BAZA,822,4,0.7,2024,3,7,27,3,4,186
7/4/2024,BAZA,875,0,0.7,2024,3,7,27,3,4,186
7/4/2024,BAZA,876,0,0.7,2024,3,7,27,3,4,186
7/4/2024,BAZA,900,0,0.7,2024,3,7,27,3,4,186
7/4/2024,BAZA,937,8,0.6,2024,3,7,27,3,4,186
7/4/2024,BAZA,1003,4,0.7,2024,3,7,27,3,4,186
7/4/2024,BZ SF,514,1,0.8,2024,3,7,27,3,4,186
7/4/2024,BZ SF,522,4,1.6,2024,3,7,27,3,4,186
7/4/2024,BZ SF,523,4,0.8,2024,3,7,27,3,4,186
7/4/2024,BZ SF,559,0,0.8,2024,3,7,27,3,4,186
7/4/2024,BZ SF,580,16,2.8,2024,3,7,27,3,4,186
7/4/2024,BZ SF,587,16,1.2,2024,3,7,27,3,4,186
7/4/2024,BZ SF,590,4,1.4,2024,3,7,27,3,4,186
7/4/2024,BZ SF,635,6,1.4,2024,3,7,27,3,4,186
7/4/2024,BZ SF,663,10,1.2,2024,3,7,27,3,4,186
7/4/2024,BZ SF,808,0,3.8,2024,3,7,27,3,4,186
7/4/2024,BZ SF,811,0,1.5,2024,3,7,27,3,4,186
7/4/2024,BZ SF,826,5,1.4,2024,3,7,27,3,4,186
7/4/2024,BZ SF,972,0,1.6,2024,3,7,27,3,4,186
7/5/2024,BAZA,99,2,0.7,2024,3,7,27,4,5,187
7/5/2024,BAZA,133,1,0.6,2024,3,7,27,4,5,187
7/5/2024,BAZA,152,14,1.2,2024,3,7,27,4,5,187
7/5/2024,BAZA,154,7,0.6,2024,3,7,27,4,5,187
7/5/2024,BAZA,159,8,1.2,2024,3,7,27,4,5,187
7/5/2024,BAZA,160,12,0.6,2024,3,7,27,4,5,187
7/5/2024,BAZA,188,4,0.6,2024,3,7,27,4,5,187
7/5/2024,BAZA,363,11,0.6,2024,3,7,27,4,5,187
7/5/2024,BAZA,369,3,0.6,2024,3,7,27,4,5,187
7/5/2024,BAZA,417,8,1.4,2024,3,7,27,4,5,187
7/5/2024,BAZA,423,1,0.6,2024,3,7,27,4,5,187
7/5/2024,BAZA,485,6,0.6,2024,3,7,27,4,5,187
7/5/2024,BAZA,519,15,0.6,2024,3,7,27,4,5,187
7/5/2024,BAZA,535,14,0.6,2024,3,7,27,4,5,187
7/5/2024,BAZA,604,1,0.7,2024,3,7,27,4,5,187
7/5/2024,BAZA,715,21,1.4,2024,3,7,27,4,5,187
7/5/2024,BAZA,721,3,0.7,2024,3,7,27,4,5,187
7/5/2024,BAZA,784,0,0.7,2024,3,7,27,4,5,187
7/5/2024,BAZA,787,7,1.2,2024,3,7,27,4,5,187
7/5/2024,BAZA,904,11,0.6,2024,3,7,27,4,5,187
7/5/2024,BAZA,915,14,1.2,2024,3,7,27,4,5,187
7/5/2024,BAZA,923,7,0.6,2024,3,7,27,4,5,187
7/5/2024,BAZA,927,11,0.6,2024,3,7,27,4,5,187
7/5/2024,BAZA,930,2,0.6,2024,3,7,27,4,5,187
7/5/2024,BAZA,984,7,0.6,2024,3,7,27,4,5,187
7/5/2024,BZ SF,415,0,1.5,2024,3,7,27,4,5,187
7/5/2024,BZ SF,480,7,1.4,2024,3,7,27,4,5,187
7/5/2024,BZ SF,497,9,1.5,2024,3,7,27,4,5,187
7/5/2024,BZ SF,635,3,1.4,2024,3,7,27,4,5,187
7/5/2024,BZ SF,668,22,2.4,2024,3,7,27,4,5,187
7/5/2024,BZ SF,728,7,1.4,2024,3,7,27,4,5,187
7/5/2024,BZ SF,730,1,1.4,2024,3,7,27,4,5,187
7/5/2024,BZ SF,780,0,2.8,2024,3,7,27,4,5,187
7/5/2024,BZ SF,792,0,1.4,2024,3,7,27,4,5,187
7/5/2024,BZ SF,829,0,1.4,2024,3,7,27,4,5,187
7/5/2024,BZ SF,832,10,1.4,2024,3,7,27,4,5,187
7/5/2024,BZ SF,833,2,1.4,2024,3,7,27,4,5,187
7/5/2024,BZ SF,857,0,1.5,2024,3,7,27,4,5,187
7/5/2024,BZ SF,881,9,1.8,2024,3,7,27,4,5,187
7/5/2024,BZ SF,993,0,0.8,2024,3,7,27,4,5,187
7/5/2024,BZ SF,994,0,1.6,2024,3,7,27,4,5,187
7/6/2024,BAZA,999,0,0.7,2024,3,7,27,5,6,188
7/6/2024,BAZA,1003,4,0.7,2024,3,7,27,5,6,188
7/6/2024,BZ SF,601,16,1.5,2024,3,7,27,5,6,188
7/6/2024,BZ SF,679,2,1.4,2024,3,7,27,5,6,188
7/6/2024,BZ SF,682,2,1.4,2024,3,7,27,5,6,188
7/8/2024,BAZA,84,2,0.7,2024,3,7,28,0,8,190
7/8/2024,BAZA,133,2,0.6,2024,3,7,28,0,8,190
7/8/2024,BAZA,362,2,0.7,2024,3,7,28,0,8,190
7/8/2024,BAZA,409,8,0.6,2024,3,7,28,0,8,190
7/8/2024,BAZA,417,0,1.4,2024,3,7,28,0,8,190
7/8/2024,BAZA,423,0,0.7,2024,3,7,28,0,8,190
7/8/2024,BAZA,447,0,0.7,2024,3,7,28,0,8,190
7/8/2024,BAZA,563,1,0.8,2024,3,7,28,0,8,190
7/8/2024,BAZA,564,1,0.8,2024,3,7,28,0,8,190
7/8/2024,BAZA,897,2,0.8,2024,3,7,28,0,8,190
7/8/2024,BAZA,898,2,0.8,2024,3,7,28,0,8,190
7/8/2024,BAZA,904,9,0.6,2024,3,7,28,0,8,190
7/8/2024,BAZA,915,13,1.2,2024,3,7,28,0,8,190
7/8/2024,BZ SF,402,5,1.2,2024,3,7,28,0,8,190
7/8/2024,BZ SF,552,2,6.7,2024,3,7,28,0,8,190
7/8/2024,BZ SF,559,2,0.8,2024,3,7,28,0,8,190
7/8/2024,BZ SF,635,4,2.8,2024,3,7,28,0,8,190
7/8/2024,BZ SF,750,5,1.4,2024,3,7,28,0,8,190
7/8/2024,BZ SF,762,3,1.4,2024,3,7,28,0,8,190
7/8/2024,BZ SF,766,5,1.6,2024,3,7,28,0,8,190
7/8/2024,BZ SF,808,3,3.8,2024,3,7,28,0,8,190
7/8/2024,BZ SF,811,0,1.5,2024,3,7,28,0,8,190
7/8/2024,BZ SF,832,3,1.4,2024,3,7,28,0,8,190
7/8/2024,BZ SF,833,3,1.4,2024,3,7,28,0,8,190
7/8/2024,BZ SF,850,20,1.3,2024,3,7,28,0,8,190
7/8/2024,BZ SF,859,2,1.4,2024,3,7,28,0,8,190
7/8/2024,BZ SF,881,3,1.8,2024,3,7,28,0,8,190
7/8/2024,BZ SF,981,2,1.8,2024,3,7,28,0,8,190
7/9/2024,BAZA,16,11,1.4,2024,3,7,28,1,9,191
7/9/2024,BAZA,46,1,1.3,2024,3,7,28,1,9,191
7/9/2024,BAZA,103,1,0.7,2024,3,7,28,1,9,191
7/9/2024,BAZA,130,16,0.6,2024,3,7,28,1,9,191
7/9/2024,BAZA,144,14,0.6,2024,3,7,28,1,9,191
7/9/2024,BAZA,145,21,0.6,2024,3,7,28,1,9,191
7/9/2024,BAZA,188,3,0.6,2024,3,7,28,1,9,191
7/9/2024,BAZA,195,2,0.7,2024,3,7,28,1,9,191
7/9/2024,BAZA,351,1,0.7,2024,3,7,28,1,9,191
7/9/2024,BAZA,392,6,0.6,2024,3,7,28,1,9,191
7/9/2024,BAZA,438,9,0.7,2024,3,7,28,1,9,191
7/9/2024,BAZA,533,17,1.2,2024,3,7,28,1,9,191
7/9/2024,BAZA,535,7,0.6,2024,3,7,28,1,9,191
7/9/2024,BAZA,592,7,0.7,2024,3,7,28,1,9,191
7/9/2024,BAZA,593,7,0.7,2024,3,7,28,1,9,191
7/9/2024,BAZA,721,9,0.7,2024,3,7,28,1,9,191
7/9/2024,BAZA,822,2,0.7,2024,3,7,28,1,9,191
7/9/2024,BAZA,897,0,0.7,2024,3,7,28,1,9,191
7/9/2024,BAZA,898,0,0.7,2024,3,7,28,1,9,191
7/9/2024,BAZA,900,1,0.7,2024,3,7,28,1,9,191
7/9/2024,BAZA,937,8,0.6,2024,3,7,28,1,9,191
7/9/2024,BAZA,999,1,0.7,2024,3,7,28,1,9,191
7/9/2024,BAZA,1003,4,0.7,2024,3,7,28,1,9,191
7/9/2024,BZ SF,522,2,1.6,2024,3,7,28,1,9,191
7/9/2024,BZ SF,523,2,0.8,2024,3,7,28,1,9,191
7/9/2024,BZ SF,530,0,1.6,2024,3,7,28,1,9,191
7/9/2024,BZ SF,653,0,1.4,2024,3,7,28,1,9,191
7/9/2024,BZ SF,756,29,1.4,2024,3,7,28,1,9,191
7/9/2024,BZ SF,770,2,1.4,2024,3,7,28,1,9,191
7/9/2024,BZ SF,813,3,0.8,2024,3,7,28,1,9,191
7/9/2024,BZ SF,852,4,1.3,2024,3,7,28,1,9,191
7/9/2024,BZ SF,868,1,1.5,2024,3,7,28,1,9,191
7/9/2024,BZ SF,879,10,1.8,2024,3,7,28,1,9,191
7/10/2024,BAZA,31,12,0.7,2024,3,7,28,2,10,192
7/10/2024,BAZA,63,0,0.7,2024,3,7,28,2,10,192
7/10/2024,BAZA,91,0,0.6,2024,3,7,28,2,10,192
7/10/2024,BAZA,133,0,1.2,2024,3,7,28,2,10,192
7/10/2024,BAZA,366,12,0.7,2024,3,7,28,2,10,192
7/10/2024,BAZA,528,0,0.7,2024,3,7,28,2,10,192
7/10/2024,BAZA,767,10,0.7,2024,3,7,28,2,10,192
7/10/2024,BAZA,843,2,1.4,2024,3,7,28,2,10,192
7/10/2024,BAZA,844,2,1.4,2024,3,7,28,2,10,192
7/10/2024,BAZA,910,16,0.6,2024,3,7,28,2,10,192
7/10/2024,BAZA,935,1,0.7,2024,3,7,28,2,10,192
7/10/2024,BAZA,937,1,0.6,2024,3,7,28,2,10,192
7/10/2024,BAZA,940,11,0.6,2024,3,7,28,2,10,192
7/10/2024,BAZA,944,8,1.2,2024,3,7,28,2,10,192
7/10/2024,BAZA,949,16,0.6,2024,3,7,28,2,10,192
7/10/2024,BAZA,53450017,0,0.7,2024,3,7,28,2,10,192
7/10/2024,BZ SF,480,11,1.4,2024,3,7,28,2,10,192
7/10/2024,BZ SF,555,0,1.6,2024,3,7,28,2,10,192
7/10/2024,BZ SF,556,0,0.8,2024,3,7,28,2,10,192
7/10/2024,BZ SF,658,0,1.2,2024,3,7,28,2,10,192
7/10/2024,BZ SF,707,11,0.35,2024,3,7,28,2,10,192
7/10/2024,BZ SF,728,12,1.4,2024,3,7,28,2,10,192
7/10/2024,BZ SF,740,0,1.6,2024,3,7,28,2,10,192
7/10/2024,BZ SF,750,2,1.4,2024,3,7,28,2,10,192
7/10/2024,BZ SF,762,2,1.4,2024,3,7,28,2,10,192
7/10/2024,BZ SF,832,9,1.4,2024,3,7,28,2,10,192
7/10/2024,BZ SF,833,1,1.4,2024,3,7,28,2,10,192
7/10/2024,BZ SF,850,8,1.3,2024,3,7,28,2,10,192
7/10/2024,BZ SF,852,2,1.3,2024,3,7,28,2,10,192
7/10/2024,BZ SF,857,5,1.5,2024,3,7,28,2,10,192
7/10/2024,BZ SF,888,6,1.4,2024,3,7,28,2,10,192
7/10/2024,BZ SF,889,6,1.4,2024,3,7,28,2,10,192
7/10/2024,BZ SF,993,2,0.8,2024,3,7,28,2,10,192
7/10/2024,BZ SF,994,2,1.6,2024,3,7,28,2,10,192
7/11/2024,BAZA,188,0,0.6,2024,3,7,28,3,11,193
7/11/2024,BAZA,195,0,0.7,2024,3,7,28,3,11,193
7/11/2024,BAZA,447,0,0.7,2024,3,7,28,3,11,193
7/11/2024,BAZA,519,14,0.6,2024,3,7,28,3,11,193
7/11/2024,BAZA,548,3,0.7,2024,3,7,28,3,11,193
7/11/2024,BAZA,563,2,0.8,2024,3,7,28,3,11,193
7/11/2024,BAZA,564,2,0.8,2024,3,7,28,3,11,193
7/11/2024,BAZA,708,1,0.7,2024,3,7,28,3,11,193
7/11/2024,BAZA,787,11,1.2,2024,3,7,28,3,11,193
7/11/2024,BAZA,822,0,0.7,2024,3,7,28,3,11,193
7/11/2024,BAZA,875,0,0.7,2024,3,7,28,3,11,193
7/11/2024,BAZA,876,0,0.7,2024,3,7,28,3,11,193
7/11/2024,BAZA,900,1,0.7,2024,3,7,28,3,11,193
7/11/2024,BAZA,984,5,0.6,2024,3,7,28,3,11,193
7/11/2024,BAZA,999,1,0.7,2024,3,7,28,3,11,193
7/11/2024,BAZA,1003,3,0.7,2024,3,7,28,3,11,193
7/11/2024,BZ SF,415,2,1.5,2024,3,7,28,3,11,193
7/11/2024,BZ SF,587,18,1.2,2024,3,7,28,3,11,193
7/11/2024,BZ SF,663,6,1.2,2024,3,7,28,3,11,193
7/11/2024,BZ SF,750,0,1.4,2024,3,7,28,3,11,193
7/11/2024,BZ SF,808,5,3.8,2024,3,7,28,3,11,193
7/11/2024,BZ SF,811,0,1.5,2024,3,7,28,3,11,193
7/11/2024,BZ SF,850,4,1.3,2024,3,7,28,3,11,193
7/11/2024,BZ SF,972,0,1.6,2024,3,7,28,3,11,193
7/12/2024,BAZA,99,6,0.7,2024,3,7,28,4,12,194
7/12/2024,BAZA,133,1,0.7,2024,3,7,28,4,12,194
7/12/2024,BAZA,152,9,1.2,2024,3,7,28,4,12,194
7/12/2024,BAZA,154,8,0.6,2024,3,7,28,4,12,194
7/12/2024,BAZA,159,7,1.2,2024,3,7,28,4,12,194
7/12/2024,BAZA,160,6,0.6,2024,3,7,28,4,12,194
7/12/2024,BAZA,188,0,0.7,2024,3,7,28,4,12,194
7/12/2024,BAZA,363,11,0.6,2024,3,7,28,4,12,194
7/12/2024,BAZA,369,6,0.6,2024,3,7,28,4,12,194
7/12/2024,BAZA,485,7,0.6,2024,3,7,28,4,12,194
7/12/2024,BAZA,519,1,0.7,2024,3,7,28,4,12,194
7/12/2024,BAZA,535,4,0.7,2024,3,7,28,4,12,194
7/12/2024,BAZA,604,0,0.7,2024,3,7,28,4,12,194
7/12/2024,BAZA,721,3,0.7,2024,3,7,28,4,12,194
7/12/2024,BAZA,767,2,0.7,2024,3,7,28,4,12,194
7/12/2024,BAZA,784,4,0.7,2024,3,7,28,4,12,194
7/12/2024,BAZA,904,17,0.6,2024,3,7,28,4,12,194
7/12/2024,BAZA,915,24,1.2,2024,3,7,28,4,12,194
7/12/2024,BAZA,921,9,0.6,2024,3,7,28,4,12,194
7/12/2024,BAZA,923,5,0.6,2024,3,7,28,4,12,194
7/12/2024,BAZA,927,21,0.6,2024,3,7,28,4,12,194
7/12/2024,BAZA,930,4,1.2,2024,3,7,28,4,12,194
7/12/2024,BAZA,984,3,0.7,2024,3,7,28,4,12,194
7/12/2024,BZ SF,415,0,1.5,2024,3,7,28,4,12,194
7/12/2024,BZ SF,635,5,1.5,2024,3,7,28,4,12,194
7/12/2024,BZ SF,668,29,2.4,2024,3,7,28,4,12,194
7/12/2024,BZ SF,698,9,2,2024,3,7,28,4,12,194
7/12/2024,BZ SF,699,9,0.7,2024,3,7,28,4,12,194
7/12/2024,BZ SF,728,10,1.4,2024,3,7,28,4,12,194
7/12/2024,BZ SF,730,2,1.4,2024,3,7,28,4,12,194
7/12/2024,BZ SF,756,9,1.4,2024,3,7,28,4,12,194
7/12/2024,BZ SF,792,0,1.5,2024,3,7,28,4,12,194
7/12/2024,BZ SF,826,11,1.4,2024,3,7,28,4,12,194
7/12/2024,BZ SF,829,5,1.4,2024,3,7,28,4,12,194
7/12/2024,BZ SF,832,2,1.4,2024,3,7,28,4,12,194
7/12/2024,BZ SF,833,0,1.4,2024,3,7,28,4,12,194
7/12/2024,BZ SF,857,0,1.5,2024,3,7,28,4,12,194
7/12/2024,BZ SF,881,11,1.8,2024,3,7,28,4,12,194
7/12/2024,BZ SF,888,2,1.4,2024,3,7,28,4,12,194
7/12/2024,BZ SF,889,2,1.4,2024,3,7,28,4,12,194
7/12/2024,BZ SF,981,2,1.8,2024,3,7,28,4,12,194
7/12/2024,BZ SF,993,2,0.8,2024,3,7,28,4,12,194
7/12/2024,BZ SF,994,2,1.6,2024,3,7,28,4,12,194
7/13/2024,BAZA,999,1,0.7,2024,3,7,28,5,13,195
7/13/2024,BAZA,1003,2,0.7,2024,3,7,28,5,13,195
7/13/2024,BZ SF,679,2,1.4,2024,3,7,28,5,13,195
7/13/2024,BZ SF,682,2,1.4,2024,3,7,28,5,13,195
7/15/2024,BAZA,84,1,0.7,2024,3,7,29,0,15,197
7/15/2024,BAZA,133,1,0.7,2024,3,7,29,0,15,197
7/15/2024,BAZA,152,4,1.2,2024,3,7,29,0,15,197
7/15/2024,BAZA,154,3,0.6,2024,3,7,29,0,15,197
7/15/2024,BAZA,159,5,1.2,2024,3,7,29,0,15,197
7/15/2024,BAZA,160,5,0.6,2024,3,7,29,0,15,197
7/15/2024,BAZA,362,1,0.7,2024,3,7,29,0,15,197
7/15/2024,BAZA,363,2,0.6,2024,3,7,29,0,15,197
7/15/2024,BAZA,369,11,0.6,2024,3,7,29,0,15,197
7/15/2024,BAZA,409,4,0.7,2024,3,7,29,0,15,197
7/15/2024,BAZA,417,0,1.4,2024,3,7,29,0,15,197
7/15/2024,BAZA,423,1,0.7,2024,3,7,29,0,15,197
7/15/2024,BAZA,563,0,0.8,2024,3,7,29,0,15,197
7/15/2024,BAZA,564,0,0.8,2024,3,7,29,0,15,197
7/15/2024,BAZA,904,8,0.6,2024,3,7,29,0,15,197
7/15/2024,BAZA,915,19,1.2,2024,3,7,29,0,15,197
7/15/2024,BAZA,923,1,0.6,2024,3,7,29,0,15,197
7/15/2024,BAZA,935,1,0.7,2024,3,7,29,0,15,197
7/15/2024,BZ SF,402,4,1.2,2024,3,7,29,0,15,197
7/15/2024,BZ SF,552,5,6.7,2024,3,7,29,0,15,197
7/15/2024,BZ SF,590,0,1.4,2024,3,7,29,0,15,197
7/15/2024,BZ SF,635,3,1.5,2024,3,7,29,0,15,197
7/15/2024,BZ SF,728,4,1.4,2024,3,7,29,0,15,197
7/15/2024,BZ SF,730,1,1.4,2024,3,7,29,0,15,197
7/15/2024,BZ SF,766,3,1.6,2024,3,7,29,0,15,197
7/15/2024,BZ SF,829,2,1.4,2024,3,7,29,0,15,197
7/15/2024,BZ SF,832,2,1.4,2024,3,7,29,0,15,197
7/15/2024,BZ SF,833,4,1.4,2024,3,7,29,0,15,197
7/15/2024,BZ SF,850,10,1.3,2024,3,7,29,0,15,197
7/15/2024,BZ SF,881,7,1.8,2024,3,7,29,0,15,197
7/15/2024,BZ SF,981,4,1.8,2024,3,7,29,0,15,197
7/16/2024,BAZA,16,7,0.7,2024,3,7,29,1,16,198
7/16/2024,BAZA,46,2,0.7,2024,3,7,29,1,16,198
7/16/2024,BAZA,63,2,0.7,2024,3,7,29,1,16,198
7/16/2024,BAZA,103,6,0.7,2024,3,7,29,1,16,198
7/16/2024,BAZA,130,9,0.6,2024,3,7,29,1,16,198
7/16/2024,BAZA,144,14,0.6,2024,3,7,29,1,16,198
7/16/2024,BAZA,145,16,0.6,2024,3,7,29,1,16,198
7/16/2024,BAZA,188,0,0.7,2024,3,7,29,1,16,198
7/16/2024,BAZA,351,6,0.7,2024,3,7,29,1,16,198
7/16/2024,BAZA,392,7,0.6,2024,3,7,29,1,16,198
7/16/2024,BAZA,438,5,0.7,2024,3,7,29,1,16,198
7/16/2024,BAZA,528,0,0.7,2024,3,7,29,1,16,198
7/16/2024,BAZA,533,11,1.2,2024,3,7,29,1,16,198
7/16/2024,BAZA,592,2,0.7,2024,3,7,29,1,16,198
7/16/2024,BAZA,593,2,0.7,2024,3,7,29,1,16,198
7/16/2024,BAZA,721,9,1.4,2024,3,7,29,1,16,198
7/16/2024,BAZA,787,11,1.2,2024,3,7,29,1,16,198
7/16/2024,BAZA,900,0,0.7,2024,3,7,29,1,16,198
7/16/2024,BAZA,921,5,0.6,2024,3,7,29,1,16,198
7/16/2024,BAZA,930,0,0.7,2024,3,7,29,1,16,198
7/16/2024,BAZA,935,0,0.7,2024,3,7,29,1,16,198
7/16/2024,BAZA,937,16,0.7,2024,3,7,29,1,16,198
7/16/2024,BAZA,999,0,0.7,2024,3,7,29,1,16,198
7/16/2024,BAZA,1003,5,0.7,2024,3,7,29,1,16,198
7/16/2024,BAZA,53450017,0,0.7,2024,3,7,29,1,16,198
7/16/2024,BZ SF,444,2,0.8,2024,3,7,29,1,16,198
7/16/2024,BZ SF,480,25,1.4,2024,3,7,29,1,16,198
7/16/2024,BZ SF,522,8,1.6,2024,3,7,29,1,16,198
7/16/2024,BZ SF,523,8,0.8,2024,3,7,29,1,16,198
7/16/2024,BZ SF,559,0,0.8,2024,3,7,29,1,16,198
7/16/2024,BZ SF,580,31,2.8,2024,3,7,29,1,16,198
7/16/2024,BZ SF,601,23,1.5,2024,3,7,29,1,16,198
7/16/2024,BZ SF,679,0,1.4,2024,3,7,29,1,16,198
7/16/2024,BZ SF,682,0,1.4,2024,3,7,29,1,16,198
7/16/2024,BZ SF,770,4,1.4,2024,3,7,29,1,16,198
7/16/2024,BZ SF,808,6,3.8,2024,3,7,29,1,16,198
7/16/2024,BZ SF,811,5,1.5,2024,3,7,29,1,16,198
7/16/2024,BZ SF,813,0,0.8,2024,3,7,29,1,16,198
7/16/2024,BZ SF,868,2,1.5,2024,3,7,29,1,16,198
7/16/2024,BZ SF,881,2,1.8,2024,3,7,29,1,16,198
7/16/2024,BZ SF,981,0,1.8,2024,3,7,29,1,16,198
7/17/2024,BAZA,31,12,0.7,2024,3,7,29,2,17,199
7/17/2024,BAZA,91,0,0.6,2024,3,7,29,2,17,199
7/17/2024,BAZA,133,1,0.7,2024,3,7,29,2,17,199
7/17/2024,BAZA,154,3,0.6,2024,3,7,29,2,17,199
7/17/2024,BAZA,363,3,0.6,2024,3,7,29,2,17,199
7/17/2024,BAZA,366,12,0.7,2024,3,7,29,2,17,199
7/17/2024,BAZA,369,0,0.6,2024,3,7,29,2,17,199
7/17/2024,BAZA,485,1,0.6,2024,3,7,29,2,17,199
7/17/2024,BAZA,519,5,0.7,2024,3,7,29,2,17,199
7/17/2024,BAZA,715,20,1.4,2024,3,7,29,2,17,199
7/17/2024,BAZA,767,4,0.7,2024,3,7,29,2,17,199
7/17/2024,BAZA,843,0,1.4,2024,3,7,29,2,17,199
7/17/2024,BAZA,844,0,1.4,2024,3,7,29,2,17,199
7/17/2024,BAZA,897,10,0.7,2024,3,7,29,2,17,199
7/17/2024,BAZA,898,10,0.7,2024,3,7,29,2,17,199
7/17/2024,BAZA,923,4,0.6,2024,3,7,29,2,17,199
7/17/2024,BAZA,944,6,1.2,2024,3,7,29,2,17,199
7/17/2024,BZ SF,415,2,1.5,2024,3,7,29,2,17,199
7/17/2024,BZ SF,491,4,1.4,2024,3,7,29,2,17,199
7/17/2024,BZ SF,497,12,1.5,2024,3,7,29,2,17,199
7/17/2024,BZ SF,555,1,1.6,2024,3,7,29,2,17,199
7/17/2024,BZ SF,556,1,0.8,2024,3,7,29,2,17,199
7/17/2024,BZ SF,635,6,1.5,2024,3,7,29,2,17,199
7/17/2024,BZ SF,658,0,1.2,2024,3,7,29,2,17,199
7/17/2024,BZ SF,728,10,1.4,2024,3,7,29,2,17,199
7/17/2024,BZ SF,750,7,1.4,2024,3,7,29,2,17,199
7/17/2024,BZ SF,762,5,1.4,2024,3,7,29,2,17,199
7/17/2024,BZ SF,813,0,1.7,2024,3,7,29,2,17,199
7/17/2024,BZ SF,829,2,1.4,2024,3,7,29,2,17,199
7/17/2024,BZ SF,832,7,1.4,2024,3,7,29,2,17,199
7/17/2024,BZ SF,833,1,1.4,2024,3,7,29,2,17,199
7/17/2024,BZ SF,857,0,1.5,2024,3,7,29,2,17,199
7/17/2024,BZ SF,888,2,1.4,2024,3,7,29,2,17,199
7/17/2024,BZ SF,889,2,1.4,2024,3,7,29,2,17,199
7/17/2024,BZ SF,993,4,0.8,2024,3,7,29,2,17,199
7/17/2024,BZ SF,994,4,1.6,2024,3,7,29,2,17,199
7/18/2024,BAZA,160,9,0.6,2024,3,7,29,3,18,200
7/18/2024,BAZA,195,4,0.7,2024,3,7,29,3,18,200
7/18/2024,BAZA,447,1,0.7,2024,3,7,29,3,18,200
7/18/2024,BAZA,548,5,0.7,2024,3,7,29,3,18,200
7/18/2024,BAZA,563,0,0.8,2024,3,7,29,3,18,200
7/18/2024,BAZA,564,0,0.8,2024,3,7,29,3,18,200
7/18/2024,BAZA,708,4,0.7,2024,3,7,29,3,18,200
7/18/2024,BAZA,822,4,0.7,2024,3,7,29,3,18,200
7/18/2024,BAZA,875,0,0.7,2024,3,7,29,3,18,200
7/18/2024,BAZA,876,0,0.7,2024,3,7,29,3,18,200
7/18/2024,BAZA,900,0,0.7,2024,3,7,29,3,18,200
7/18/2024,BAZA,904,14,0.6,2024,3,7,29,3,18,200
7/18/2024,BAZA,910,12,0.6,2024,3,7,29,3,18,200
7/18/2024,BAZA,927,15,0.6,2024,3,7,29,3,18,200
7/18/2024,BAZA,935,0,0.7,2024,3,7,29,3,18,200
7/18/2024,BAZA,940,4,0.7,2024,3,7,29,3,18,200
7/18/2024,BAZA,1003,3,0.7,2024,3,7,29,3,18,200
7/18/2024,BZ SF,480,8,1.4,2024,3,7,29,3,18,200
7/18/2024,BZ SF,530,0,1.6,2024,3,7,29,3,18,200
7/18/2024,BZ SF,587,12,1.2,2024,3,7,29,3,18,200
7/18/2024,BZ SF,756,9,1.4,2024,3,7,29,3,18,200
7/18/2024,BZ SF,808,3,3.8,2024,3,7,29,3,18,200
7/18/2024,BZ SF,811,0,1.5,2024,3,7,29,3,18,200
7/18/2024,BZ SF,852,13,1.3,2024,3,7,29,3,18,200
7/18/2024,BZ SF,881,5,1.8,2024,3,7,29,3,18,200
7/18/2024,BZ SF,972,0,1.6,2024,3,7,29,3,18,200
7/18/2024,BZ SF,981,3,1.8,2024,3,7,29,3,18,200
7/19/2024,BAZA,99,4,0.7,2024,3,7,29,4,19,201
7/19/2024,BAZA,130,5,0.6,2024,3,7,29,4,19,201
7/19/2024,BAZA,133,5,0.7,2024,3,7,29,4,19,201
7/19/2024,BAZA,144,10,0.6,2024,3,7,29,4,19,201
7/19/2024,BAZA,145,11,0.6,2024,3,7,29,4,19,201
7/19/2024,BAZA,160,2,0.6,2024,3,7,29,4,19,201
7/19/2024,BAZA,188,0,0.7,2024,3,7,29,4,19,201
7/19/2024,BAZA,369,0,0.6,2024,3,7,29,4,19,201
7/19/2024,BAZA,392,6,0.6,2024,3,7,29,4,19,201
7/19/2024,BAZA,485,1,0.6,2024,3,7,29,4,19,201
7/19/2024,BAZA,519,3,0.7,2024,3,7,29,4,19,201
7/19/2024,BAZA,535,8,0.7,2024,3,7,29,4,19,201
7/19/2024,BAZA,604,3,0.7,2024,3,7,29,4,19,201
7/19/2024,BAZA,721,3,1.4,2024,3,7,29,4,19,201
7/19/2024,BAZA,784,9,0.7,2024,3,7,29,4,19,201
